JOBID,NAME,STATE,TIME,PARTITION,NODES,CPUS,MIN_MEMORY,NODELIST
29981175,NorESM-EastAsia,RUNNING,5:51:22,dcgp_usr_pro,8,864,4400M,"lrdn[4011,4014-4015,4018,4021,4024,4027,4034]"
29980142,MPIESM-EastAsia,RUNNING,6:19:29,dcgp_usr_pro,8,864,4400M,"lrdn[4105,4110-4113,4117-4119]"
29941150,NoTo-SouthAmeri,RUNNING,19:23:22,dcgp_usr_pro,8,864,4400M,"lrdn[4573,4578-4584]"
29935961,NoTo-SouthAmeri,RUNNING,20:52:08,dcgp_usr_pro,8,864,4400M,"lrdn[4887-4889,4891-4893,4895-4896]"
29934635,AFR-12_20120901,RUNNING,21:14:36,dcgp_usr_pro,8,864,4400M,"lrdn[4419-4425,4431]"
29990411,ce3+_8h2o_33_so,RUNNING,1:40:26,dcgp_usr_pro,2,224,375000M,lrdn[4762-4763]
29945536,MED-AO,RUNNING,18:16:05,dcgp_usr_pro,5,480,4400M,"lrdn[3797-3798,3803-3805]"
29992193_2,resume_airfoils,RUNNING,1:05:54,dcgp_usr_pro,1,2,4400M,lrdn4405
29992193_3,resume_airfoils,RUNNING,1:05:54,dcgp_usr_pro,1,2,4400M,lrdn4557
29991609_2,resume_airfoils,RUNNING,1:07:59,dcgp_usr_pro,1,2,4400M,lrdn4838
29991383,job.914pf5mc.sh,RUNNING,1:14:08,dcgp_usr_pro,1,64,450G,lrdn4645
29982863,job.388pf5mc.sh,RUNNING,4:13:37,dcgp_usr_pro,1,64,450G,lrdn4632
29981938,job.928pf5c.sh,RUNNING,4:45:17,dcgp_usr_pro,1,64,450G,lrdn4629
29970495,job.902pf5mc.sh,RUNNING,11:04:37,dcgp_usr_pro,1,64,450G,lrdn4411
29939771,l-sheepCs2x2,RUNNING,19:36:42,dcgp_usr_pro,1,112,4400M,lrdn4492
29931478,g16_test,RUNNING,22:12:32,dcgp_usr_pro,1,80,20G,lrdn3998
29931475,g16_test,RUNNING,22:12:45,dcgp_usr_pro,1,80,20G,lrdn3957
29931442,g16_test,RUNNING,22:12:54,dcgp_usr_pro,1,80,20G,lrdn4863
29931441,g16_test,RUNNING,22:13:02,dcgp_usr_pro,1,80,20G,lrdn4381
29931439,g16_test,RUNNING,22:13:13,dcgp_usr_pro,1,80,20G,lrdn4347
29931396,g16_test,RUNNING,22:13:28,dcgp_usr_pro,1,80,20G,lrdn4291
29931395,g16_test,RUNNING,22:13:42,dcgp_usr_pro,1,80,20G,lrdn4269
29931359,g16_test,RUNNING,22:13:52,dcgp_usr_pro,1,80,20G,lrdn4154
29931356,g16_test,RUNNING,22:14:07,dcgp_usr_pro,1,80,20G,lrdn4109
29931352,g16_test,RUNNING,22:14:17,dcgp_usr_pro,1,80,20G,lrdn4033
29931310,g16_test,RUNNING,22:14:30,dcgp_usr_pro,1,80,20G,lrdn3997
29931306,g16_test,RUNNING,22:14:40,dcgp_usr_pro,1,80,20G,lrdn3956
29931303,g16_test,RUNNING,22:14:48,dcgp_usr_pro,1,80,20G,lrdn4344
29931267,g16_test,RUNNING,22:15:04,dcgp_usr_pro,1,80,20G,lrdn4268
29931263,g16_test,RUNNING,22:15:15,dcgp_usr_pro,1,80,20G,lrdn4153
29931220,g16_test,RUNNING,22:15:25,dcgp_usr_pro,1,80,20G,lrdn4107
29931218,g16_test,RUNNING,22:15:38,dcgp_usr_pro,1,80,20G,lrdn4029
29931215,g16_test,RUNNING,22:15:48,dcgp_usr_pro,1,80,20G,lrdn3571
29931180,g16_test,RUNNING,22:15:57,dcgp_usr_pro,1,80,20G,lrdn3553
29931175,g16_test,RUNNING,22:16:07,dcgp_usr_pro,1,80,20G,lrdn3996
29931173,g16_test,RUNNING,22:16:19,dcgp_usr_pro,1,80,20G,lrdn3936
29931149,g16_test,RUNNING,22:16:33,dcgp_usr_pro,1,80,20G,lrdn4135
29882529,train,RUNNING,1-16:44:33,dcgp_usr_pro,1,64,4400M,lrdn4760
29991241,qcd2-06x144-b6.,RUNNING,1:17:48,dcgp_usr_pro,16,1792,480G,"lrdn[4684-4692,4694-4695,4697-4701]"
29990234,GP_LOWP_CMS_GLI,RUNNING,1:44:54,dcgp_usr_pro,1,112,4400M,lrdn4761
29989745,GP_LOWP_CMS_GLI,RUNNING,1:58:09,dcgp_usr_pro,1,112,4400M,lrdn4759
29973798,GP_LOWP_CMS_GLI,RUNNING,9:27:25,dcgp_usr_pro,1,112,4400M,lrdn4794
29872379_[,chrono_task_gca,PENDING,0:00,lrd_all_seri,1,1,2G,
29942363_[,chrono_task_nav,PENDING,0:00,lrd_all_seri,1,1,2G,
29927966,de374h_ifs,PENDING,0:00,lrd_all_seri,1,1,4G,
17937675,bashfilefast,PENDING,0:00,lrd_all_seri,1,4,3850M,
29971483_[,symba_array,PENDING,0:00,lrd_all_seri,1,1,16G,
29467414_[,clean_sc,PENDING,0:00,lrd_all_seri,1,1,2G,
29938844,wandb_sync,PENDING,0:00,lrd_all_seri,1,4,16G,
29971483_3,symba_array,RUNNING,1:17:39,lrd_all_seri,1,2,16G,login13
29994720,curation,RUNNING,11:57,lrd_all_seri,1,8,30800M,login08
29995332,de374h_ifs,RUNNING,1:14,lrd_all_seri,1,2,4G,login13
29989325,sync_wandb.sh,RUNNING,2:09:36,lrd_all_seri,1,4,8G,login13
29994497,anemoi-auto,RUNNING,16:05,lrd_all_seri,1,4,16000M,login08
29994388,tokenizing-mega,RUNNING,19:10,lrd_all_seri,1,2,3850M,login13
29995399_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995400,ctest,PENDING,0:00,boost_usr_pr,1,16,15400M,
29995365_1,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0496
29995366_1,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0496
29995367_1,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0496
29995368_1,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0549
29995354_2,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn1390
29995354_3,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0496
29995401,de374h_ifs,RUNNING,0:04,lrd_all_seri,1,2,4G,login13
29995414_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995413_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995412_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995411_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995399_2,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0992
29995399_3,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0855
29995399_4,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0855
29995399_5,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0855
29995399_6,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0855
29995399_7,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0994
29995399_8,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0994
29995399_9,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn0994
29995399_1,l16t8,CONFIGUR,0:01,boost_usr_pr,1,4,62.50G,lrdn1186
29995417,julia-2256343,RUNNING,0:01,boost_usr_pr,1,1,15400M,lrdn3456
29995415,hostname,COMPLETI,0:02,dcgp_usr_pro,1,1,1G,lrdn4992
29995438_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995439,SBLI_10,PENDING,0:00,boost_usr_pr,40,1280,15400M,
29995441,interactive,RUNNING,0:02,boost_usr_pr,1,1,125G,lrdn3433
29995440,1mof,RUNNING,0:02,boost_usr_pr,1,32,15400M,lrdn0496
29995411_1,l16t8,RUNNING,0:01,boost_usr_pr,1,4,62.50G,lrdn3190
29995412_1,l16t8,RUNNING,0:01,boost_usr_pr,1,4,62.50G,lrdn3190
29995413_1,l16t8,RUNNING,0:01,boost_usr_pr,1,4,62.50G,lrdn3212
29995414_1,l16t8,RUNNING,0:01,boost_usr_pr,1,4,62.50G,lrdn3212
29994679_1,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn0992
29994679_2,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn0992
29994679_3,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn0992
29994679_4,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn0855
29994679_5,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn0855
29995460,julia-2256343,PENDING,0:00,boost_usr_pr,1,1,15400M,
29995463,b880-13,PENDING,0:00,boost_usr_pr,4,16,0,
29995459_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995458_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995457_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995456_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995455_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995464,5 3 10 7.5 2789,PENDING,0:00,boost_usr_pr,1,1,15000M,
29995461,5 3 10 8.0 7435,PENDING,0:00,boost_usr_pr,1,1,15000M,
29995467,rsn_train,PENDING,0:00,boost_usr_pr,1,8,256G,
29995466,hrm_train,PENDING,0:00,boost_usr_pr,1,8,256G,
29995465,b880-15,PENDING,0:00,boost_usr_pr,4,16,0,
29995468,hostname,RUNNING,0:01,dcgp_usr_pro,1,1,1G,lrdn4992
29995438_4,l16t8,COMPLETI,0:02,boost_usr_pr,1,4,62.50G,lrdn3362
29995492_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995491_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995490,5 2 10 9.0 3458,PENDING,0:00,boost_usr_pr,1,1,15000M,
29995132_1,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn1186
29995438_1,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn3301
29995132_2,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn1186
29995132_3,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn1390
29995132_4,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn1861
29995132_5,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn1861
29995132_6,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn3046
29995132_7,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn3046
29995132_8,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn3190
29995132_9,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn3190
29995438_2,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn3310
29995438_3,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn3362
29995438_5,l16t8,RUNNING,0:02,boost_usr_pr,1,4,62.50G,lrdn0782
29995470,5 2 10 8.0 2378,RUNNING,0:02,boost_usr_pr,1,1,15000M,lrdn3456
29995469,de374h_ifs,RUNNING,0:08,lrd_all_seri,1,2,4G,login08
29995438_7,l16t8,COMPLETI,0:03,boost_usr_pr,1,4,62.50G,lrdn3052
29995438_8,l16t8,COMPLETI,0:03,boost_usr_pr,1,4,62.50G,lrdn3052
29995438_9,l16t8,COMPLETI,0:03,boost_usr_pr,1,4,62.50G,lrdn3052
29995514,ctest,PENDING,0:00,boost_usr_pr,1,16,15400M,
29995493,onethinker-rl,RUNNING,0:03,boost_usr_pr,1,32,0,lrdn1175
29995516,mlmd_inf,PENDING,0:00,boost_usr_pr,1,32,15400M,
29995515,hostname,RUNNING,0:02,dcgp_usr_pro,1,1,1G,lrdn4992
29995457_1,l16t8,COMPLETI,0:03,boost_usr_pr,1,4,62.50G,lrdn3362
29995459_1,l16t8,COMPLETI,0:03,boost_usr_pr,1,4,62.50G,lrdn3362
29995524,hybrid_solver,PENDING,0:00,boost_usr_pr,64,2048,300G,
29995528_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995527_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995526_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995525_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995517,convert_gemma2,RUNNING,0:08,boost_usr_pr,1,8,256G,lrdn3052
29995518,b880-12,RUNNING,0:03,boost_usr_pr,4,16,0,"lrdn[1863-1864,1868,1873]"
29995456_1,l16t8,RUNNING,0:03,boost_usr_pr,1,4,62.50G,lrdn3310
29995492_2,l16t8,COMPLETI,0:02,boost_usr_pr,1,4,62.50G,lrdn0340
29995549_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995548_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995186_1,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn1845
29995186_2,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn1845
29995186_3,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn1845
29995186_4,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn3052
29995186_5,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn3052
29995186_6,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn3052
29995186_7,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn3301
29995186_8,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn3310
29995186_9,l16t8,RUNNING,0:04,boost_usr_pr,1,4,62.50G,lrdn3362
29995550,Slurm2025-12-24,PENDING,0:00,dcgp_usr_pro,1,28,126G,
29995551,de374h_ifs,RUNNING,0:06,lrd_all_seri,1,2,4G,login13
29995554,hybrid_solver,PENDING,0:00,boost_usr_pr,64,2048,400G,
29995553,b880-9,PENDING,0:00,boost_usr_pr,4,16,0,
29995552,hostname,COMPLETI,0:02,dcgp_usr_pro,1,1,1G,lrdn4992
29995575,uranos_leonardo,PENDING,0:00,boost_usr_pr,1,1,15400M,
29995582,julia-2256343,PENDING,0:00,boost_usr_pr,1,1,15400M,
29995583_[,eval_intern35_2,PENDING,0:00,boost_usr_pr,1,8,15400M,
29995581_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995580_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995579_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995578_[,l16t8,PENDING,0:00,boost_usr_pr,1,4,62.50G,
29995576,b880-17,RUNNING,0:05,boost_usr_pr,4,16,0,"lrdn[0340,0342,0349,0360]"
